Name,Course,Department,Age,City,Hobby,Allowance,Salary of Parents
Juan Melton,Nursing,Law,22,Chicago,Reading,2251.5,73253.33333333333
Angel Mitchell,Biology,Law,20,Los Angeles,Music,2741.0,141440.0
Denise Levine,Chemistry,Law,20,San Francisco,Music,3402.8,70208.5
Charles Hill,Mechanical Engineering,Arts,25,New York,Traveling,3034.4,92952.33333333331
Judith Hayden,Nursing,Law,23,Los Angeles,Music,2850.2,108021.66666666669
Adam Duncan,Biology,Health,19,New York,Sports,1646.0,53573.0
Melissa May,Biology,Law,21,Chicago,Reading,1271.0,102759.0
Cindy Simpson,Philosophy,Arts,25,Boston,Cooking,2560.333333333333,73167.66666666667
Brittany Zhang,Computer Science,Science,24,Boston,Reading,4486.0,53432.0
Kristin Monroe,Biology,Business,25,Los Angeles,Sports,4131.333333333333,95011.5
Kristen King,Mechanical Engineering,Engineering,23,Chicago,Reading,3954.0,113351.0
Rebecca Bender,Business Administration,Science,19,New York,Reading,4358.5,111337.66666666666
Juan Moore,Nursing,Business,20,San Francisco,Cooking,4494.75,42477.0
Karen Ross,Mathematics,Engineering,25,San Francisco,Sports,4419.0,126446.0
David Edwards,Electrical Engineering,Law,22,Los Angeles,Music,3250.0,140576.0
Brian Rodriguez,Nursing,Science,23,Los Angeles,Reading,4473.0,90150.0
Stephen Johnson,Information Technology,Science,25,Chicago,Traveling,3639.0,135491.0
Jill Guzman,Mathematics,Arts,20,San Francisco,Music,2954.333333333333,85590.0
Jeanette Gomez,Chemistry,Science,25,Chicago,Sports,2269.666666666667,35689.0
Steven Medina,Chemistry,Engineering,21,New York,Gaming,3081.0,73812.0
Charles Edwards,Business Administration,Science,25,Remote,Gaming,1987.0,92873.5
Jessica Robbins,Computer Science,Health,20,Remote,Traveling,1638.0,111935.0
Jacob Freeman,Mathematics,Engineering,18,Remote,Traveling,3715.0,120920.0
Jonathan Horton,Business Administration,Science,19,Remote,Sports,1040.0,111326.0
Kimberly Parker,Philosophy,Engineering,21,Chicago,Sports,1757.3333333333337,101732.0
Brandon Bryant,Computer Science,Engineering,24,Chicago,Cooking,3192.0,81703.5
Michael Mooney,Law,Engineering,23,New York,Music,3284.5,78963.0
Isaac Johnson,Electrical Engineering,Business,19,San Francisco,Cooking,3316.0,86657.0
Alexander Newton,Nursing,Health,23,San Francisco,Cooking,3379.0,127458.0
Cynthia Rodriguez,Chemistry,Science,18,Los Angeles,Reading,3410.5,116722.0
Linda Moore,Electrical Engineering,Science,18,San Francisco,Cooking,3473.5,85171.0
Bradley Colon,Mechanical Engineering,Business,22,Remote,Traveling,3536.5,61567.0
Lisa Cooke,Biology,Business,22,Boston,Cooking,3631.0,47833.0
Carrie Gray,Mathematics,Engineering,24,Remote,Cooking,3077.5,113477.5
David Simpson,Business Administration,Law,24,Remote,Cooking,2151.0,122710.0
Brian Sanchez,Computer Science,Arts,18,San Francisco,Cooking,4794.0,110775.0
Allison Richards,Philosophy,Law,22,Houston,Music,4914.0,104395.0
Frank Cox,Physics,Engineering,24,Houston,Gaming,3601.5,98015.0
Kevin Barron,Business Administration,Engineering,24,New York,Gaming,2945.25,100179.4
Kelly Cannon,Psychology,Engineering,19,Remote,Reading,2289.0,102343.8
Amanda Cruz,Physics,Business,23,Boston,Cooking,4090.0,104508.2
Kelly Hernandez,Business Administration,Engineering,21,Remote,Gaming,2517.6666666666665,116401.0
Ana Lamb,Architecture,Science,21,New York,Cooking,1840.3333333333333,116818.16666666669
Kristina Parker,Chemistry,Arts,19,New York,Sports,1163.0,117235.33333333331
Erin Shaw,Information Technology,Engineering,25,Los Angeles,Cooking,1827.0,117652.5
Randy Guzman,Mechanical Engineering,Health,19,San Francisco,Music,1825.0,118486.83333333331
Steven Perry,Computer Science,Science,25,Chicago,Sports,2264.0,118904.0
Lee Green,Law,Science,18,San Francisco,Sports,2703.0,119321.16666666669
Marie Haas,Law,Arts,24,Houston,Cooking,4006.5,120572.66666666669
Debbie Davis,Mechanical Engineering,Arts,18,Remote,Sports,2840.5,121407.0
Troy Davis,Information Technology,Engineering,24,New York,Cooking,1249.0,40888.0
Vanessa Salas,Law,Science,23,Houston,Gaming,1337.7142857142858,96261.0
Ronnie Johnson,Computer Science,Business,23,Remote,Sports,1515.142857142857,132234.0
Christopher Walsh,Electrical Engineering,Engineering,25,San Francisco,Reading,1603.857142857143,114503.5
Jake Archer,Computer Science,Science,22,Chicago,Gaming,1692.5714285714284,96773.0
Randy Pope,Computer Science,Science,21,Houston,Cooking,1870.0,55416.333333333336
David Hartman,Chemistry,Health,21,Remote,Gaming,2058.0,117379.66666666669
Michelle Nash,Chemistry,Health,21,Remote,Reading,2763.0,112038.0
Catherine Harris,Mechanical Engineering,Health,22,Remote,Traveling,3008.0,91376.0
Hannah Shepherd,Information Technology,Law,21,New York,Sports,3839.3333333333335,84483.0
Rebecca Gutierrez,Business Administration,Arts,22,Boston,Music,4255.0,101331.5
Amanda Henderson,Electrical Engineering,Science,21,Chicago,Music,2319.333333333333,95552.0
Joseph Massey,Mechanical Engineering,Science,24,Los Angeles,Reading,2720.6666666666665,65981.0
Bob Trevino,Philosophy,Law,22,Remote,Traveling,3563.5,45279.0
Christina Edwards,Architecture,Law,25,New York,Music,4888.0,74171.0
Jennifer Haynes,Business Administration,Arts,21,Boston,Reading,4306.666666666667,110068.2
Erin Montoya,Mechanical Engineering,Engineering,24,San Francisco,Reading,2943.0,125899.4
Zachary Williams,Law,Law,25,Houston,Traveling,1033.0,133815.0
Catherine Patel,Mechanical Engineering,Law,19,Los Angeles,Cooking,1439.5,79161.0
Sheila Anderson,Computer Science,Science,23,Remote,Reading,1846.0,88655.33333333333
Jessica Moore,Information Technology,Law,18,San Francisco,Traveling,3937.0,98149.66666666669
Cameron Woods,Biology,Engineering,24,Remote,Reading,1822.0,65345.0
Andrea Moore,Electrical Engineering,Business,21,New York,Sports,2200.6666666666665,53014.5
Janet Evans,Electrical Engineering,Business,22,New York,Reading,2579.333333333333,40684.0
Christopher Miller,Mathematics,Arts,25,San Francisco,Sports,2958.0,51401.0
William Stewart,Information Technology,Law,20,Houston,Sports,2233.0,62118.0
Yolanda Brooks,Biology,Business,18,Los Angeles,Reading,1508.0,81802.66666666667
Steve Evans,Architecture,Arts,24,Chicago,Gaming,3494.0,101487.33333333334
Nicholas Carter,Biology,Business,25,Boston,Gaming,1832.0,121172.0
Jeremy Hudson,Mathematics,Law,25,Boston,Music,1889.0,50360.0
Phillip Cook,Philosophy,Engineering,18,Houston,Gaming,1917.5,53608.0
Casey Ellison,Information Technology,Arts,21,Boston,Traveling,1946.0,56856.0
John Harris,Philosophy,Health,24,New York,Reading,2406.0,110136.0
Manuel Watts,Computer Science,Law,18,Remote,Music,1145.0,97995.75
Charlene Rogers,Architecture,Engineering,23,Los Angeles,Sports,1429.5,93949.0
Lisa Clarke,Physics,Health,20,Houston,Traveling,2335.0,42079.0
Ricardo Booth,Nursing,Health,20,San Francisco,Reading,2956.0,42379.0
Bethany Whitaker,Philosophy,Arts,20,Los Angeles,Reading,1276.0,95443.0
Mrs. Michelle Love,Physics,Arts,20,San Francisco,Music,1286.7142857142858,60277.0
Derek Johnson,Computer Science,Business,25,New York,Cooking,1415.5714285714284,55307.0
Dominic Garner,Law,Engineering,24,San Francisco,Sports,1544.4285714285716,50337.0
Jonathan Anderson,Architecture,Science,22,Remote,Sports,1931.0,110089.4
Janet Davidson,Computer Science,Business,24,Houston,Traveling,1927.0,118320.2
Willie Dyer,Law,Arts,20,Chicago,Music,1925.0,122435.6
Bryan Neal,Law,Science,25,Houston,Traveling,1821.0,126551.0
Meghan Leonard,Psychology,Arts,18,Houston,Traveling,2019.5,96213.0
Brandy Rasmussen,Chemistry,Business,23,San Francisco,Sports,2322.0,55645.0
Holly Young,Mechanical Engineering,Science,24,Boston,Sports,2927.0,90335.16666666669
Tara Luna,Chemistry,Engineering,22,Houston,Traveling,3541.6666666666665,96641.33333333331
Brian Smith,Physics,Science,22,Houston,Sports,3217.0,115559.83333333334
Jeffery Vasquez,Philosophy,Science,20,Boston,Traveling,2991.25,121866.0
Daniel Aguirre,Philosophy,Science,23,Houston,Music,2765.5,84382.0
Carrie Burgess,Information Technology,Science,19,Houston,Music,2314.0,136696.0
Edward Anderson,Computer Science,Health,24,Boston,Gaming,2370.0,85753.0
Jose Rodriguez,Nursing,Engineering,18,New York,Music,3450.0,132112.0
Aaron Alexander,Architecture,Arts,18,San Francisco,Reading,4530.0,95472.0
Erin Williams DVM,Mathematics,Business,20,Remote,Gaming,4289.0,77152.0
Kimberly Hill,Electrical Engineering,Health,23,Los Angeles,Sports,4048.0,58832.0
David Gallegos,Chemistry,Business,19,Houston,Cooking,3217.0,33115.0
Dawn Elliott,Mathematics,Law,21,New York,Music,2386.0,86135.0
Sandra Wagner,Nursing,Business,18,San Francisco,Reading,1970.5,50274.0
Laura Martinez,Chemistry,Law,25,Remote,Music,2391.0,68649.0
Connie Brock,Law,Health,21,Remote,Cooking,3227.0,127322.0
Olivia James,Psychology,Engineering,25,Remote,Sports,4931.0,135558.0
Monica Hogan,Biology,Business,24,Houston,Traveling,2385.0,144439.0
Ellen Walker,Architecture,Health,18,Houston,Traveling,2241.6666666666665,93929.0
William Little,Philosophy,Arts,22,Chicago,Traveling,2170.0,78841.0
Vanessa Smith,Mechanical Engineering,Engineering,19,New York,Gaming,3735.5,85397.0
James Cisneros,Biology,Health,24,New York,Cooking,3861.0,107041.0
Brandi Moore,Chemistry,Arts,25,Boston,Sports,1281.0,63633.0
David Palmer,Physics,Engineering,20,Los Angeles,Sports,1489.5,63795.6
Bill Roberts,Psychology,Health,20,Chicago,Traveling,3868.0,64120.8
David Williams,Computer Science,Science,24,Boston,Traveling,3725.5,64283.4
Heather Santiago,Nursing,Health,18,San Francisco,Reading,3583.0,64446.0
Daniel Scott,Biology,Health,22,Chicago,Traveling,3865.0,79023.55555555556
Leslie Black,Information Technology,Health,25,Chicago,Traveling,4006.0,86312.33333333333
Dylan Lloyd,Electrical Engineering,Science,18,Remote,Gaming,3757.5,93601.11111111112
Blake Duran,Computer Science,Health,18,Los Angeles,Cooking,4462.0,115467.44444444444
Laura Ramirez,Electrical Engineering,Health,22,Houston,Cooking,4090.714285714286,122756.22222222222
Christian Marquez,Computer Science,Business,22,Los Angeles,Gaming,3719.428571428572,130045.0
Ryan Myers,Architecture,Engineering,25,San Francisco,Gaming,2976.857142857143,137413.0
Shannon Mitchell,Electrical Engineering,Arts,19,Houston,Music,2605.5714285714284,118566.5
Joseph Woodard,Chemistry,Health,23,Houston,Gaming,2234.285714285714,99720.0
Mr. Maxwell Johnson,Physics,Health,23,Los Angeles,Music,4360.0,82934.0
William Davis,Electrical Engineering,Arts,21,Houston,Gaming,4681.5,147950.0
Justin Robinson,Information Technology,Health,18,Remote,Sports,4554.0,138607.5
Eric Morris,Psychology,Business,18,San Francisco,Cooking,3807.3333333333335,110580.0
Shawn Decker,Physics,Health,22,Remote,Reading,3509.333333333333,35134.0
Kathy Garrison,Nursing,Science,24,Boston,Traveling,3310.666666666667,133915.5
Kelly Lopez,Physics,Law,20,Chicago,Music,3211.333333333333,142120.0
Jeremy Kramer,Nursing,Science,19,Chicago,Traveling,2842.25,93535.0
Leah Cooper,Biology,Business,20,New York,Gaming,2033.0,74799.0
Edward Atkinson,Computer Science,Business,18,Remote,Sports,1755.0,140734.0
Yolanda Moses,Physics,Law,18,Remote,Reading,1624.0,140511.0
Randy Armstrong,Information Technology,Arts,23,Boston,Gaming,1493.0,137136.0
Roger Rhodes,Biology,Science,23,Los Angeles,Traveling,1362.0,75368.0
Jonathan Dennis,Psychology,Engineering,21,San Francisco,Gaming,1876.6666666666663,104049.0
Bobby Jones,Philosophy,Science,20,San Francisco,Cooking,2391.333333333333,85923.66666666667
Tiffany Stephenson,Psychology,Engineering,23,Houston,Music,3030.0,49673.0
James Ruiz,Law,Science,20,Houston,Gaming,3200.0,132787.0
Derek White,Psychology,Health,25,Chicago,Cooking,3370.0,149764.0
Nicholas Page,Chemistry,Engineering,19,San Francisco,Traveling,4092.6666666666665,125730.0
Lisa Wilson,Law,Law,22,Chicago,Music,4163.0,114214.66666666669
Michele Rodriguez,Computer Science,Business,22,Chicago,Reading,4016.5,108457.0
Julia Rowe,Biology,Health,22,San Francisco,Reading,3870.0,84228.0
James Martinez,Information Technology,Law,22,Los Angeles,Sports,3803.0,59999.0
Carolyn Taylor,Electrical Engineering,Law,25,Los Angeles,Sports,3086.5,51958.0
Mark Henry Jr.,Chemistry,Law,23,New York,Sports,2870.0,82933.0
Teresa Carter,Mathematics,Arts,25,Chicago,Reading,2776.0,122146.0
Jill Johnson,Information Technology,Engineering,22,Boston,Gaming,3570.0,104426.0
Michelle Wilson,Chemistry,Health,24,Boston,Gaming,3666.5,114485.0
Christopher Martin,Computer Science,Science,23,Los Angeles,Music,3822.0,106019.66666666669
Brandon Roberts,Physics,Engineering,20,Boston,Gaming,4563.0,86040.5
John Gibson,Nursing,Science,21,San Francisco,Sports,2330.4,102894.0
Mary Patterson,Psychology,Engineering,25,Remote,Cooking,2751.2,71389.0
Katherine Park,Computer Science,Health,25,New York,Music,1075.0,114153.0
Catherine Jackson,Computer Science,Science,21,Chicago,Cooking,2689.0,40109.0
Tanya Lynch,Nursing,Health,19,Remote,Gaming,4303.0,121548.0
Crystal Lewis,Physics,Law,25,Houston,Cooking,2128.8,79864.0
Joel Mccoy,Psychology,Business,19,Los Angeles,Gaming,1949.6,59022.0
Maria Hurley,Philosophy,Business,20,Boston,Reading,1770.4,49728.5
Elizabeth Ramos,Philosophy,Science,22,Boston,Sports,1591.2,40435.0
Linda Holland,Electrical Engineering,Health,22,Remote,Reading,1412.0,60713.0
Tamara Anderson,Psychology,Business,22,Los Angeles,Sports,1740.5,119426.0
Gary Taylor,Psychology,Health,20,San Francisco,Traveling,1850.0,127228.0
Angela Baker,Chemistry,Law,22,Houston,Reading,1959.5,135030.0
Aaron Reyes,Psychology,Science,23,Houston,Traveling,2069.0,35487.0
Michael Cortez,Nursing,Engineering,21,New York,Gaming,1624.0,35465.0
Richard Vaughan,Mechanical Engineering,Arts,19,San Francisco,Music,1179.0,70603.0
James Taylor,Law,Health,20,Remote,Sports,1630.4,105741.0
Anita Burke,Physics,Engineering,23,New York,Gaming,2081.8,140879.0
Scott Wood,Biology,Business,22,Chicago,Music,2533.2,117264.0
Christine Jensen,Philosophy,Business,18,Boston,Sports,3621.0,92822.0
Kathleen Sanders,Architecture,Business,23,Houston,Cooking,3806.0,110782.0
Kevin Smith,Electrical Engineering,Law,18,Chicago,Traveling,3991.0,128742.0
Dr. Nicole Ho,Mechanical Engineering,Science,19,Chicago,Gaming,4176.0,79305.0
Patrick Schultz,Nursing,Arts,19,Remote,Reading,4546.0,64434.33333333333
Ashley Rodriguez,Law,Science,21,San Francisco,Reading,3268.5,99611.0
Loretta Johnson,Law,Science,24,Remote,Cooking,1806.0,139121.0
Kimberly Mccormick,Law,Science,24,Los Angeles,Reading,3053.0,47946.0
Joel Miles,Mathematics,Engineering,24,Chicago,Gaming,4300.0,62734.333333333336
Sherri Edwards,Mathematics,Health,23,Chicago,Music,2841.5,92311.0
Billy Owens DVM,Psychology,Law,24,San Francisco,Traveling,2567.0,148744.5
Michele Estrada,Psychology,Engineering,23,Chicago,Reading,3103.0,114906.0
Mark Murray,Mechanical Engineering,Health,18,Houston,Reading,2477.333333333333,77279.33333333334
Scott Richardson,Chemistry,Business,23,Chicago,Gaming,3332.666666666667,58466.0
Kayla Ingram,Electrical Engineering,Engineering,20,Chicago,Music,3778.2,143878.0
Rachel Oconnell,Mechanical Engineering,Science,18,San Francisco,Cooking,3505.0,104821.0
Summer Johnson,Information Technology,Science,18,Houston,Cooking,3582.0,96518.0
Frank Henry,Business Administration,Business,18,Remote,Cooking,1089.0,137718.2857142857
David Frost,Chemistry,Science,18,New York,Traveling,1621.75,127986.57142857142
Melissa Walsh,Mechanical Engineering,Engineering,19,Los Angeles,Sports,2154.5,118254.85714285714
Scott Middleton,Nursing,Arts,23,Houston,Sports,2687.25,108523.14285714286
Kayla Serrano,Law,Engineering,18,Los Angeles,Music,3220.0,98791.42857142857
Danielle Novak,Law,Law,22,San Francisco,Gaming,4403.0,121333.0
Ronald Mathis,Mathematics,Engineering,19,San Francisco,Traveling,4136.0,90321.5
Shirley Kelly,Philosophy,Business,19,Houston,Traveling,3595.0,133948.0
Veronica Andrade,Psychology,Health,19,Remote,Traveling,3983.3333333333335,123330.0
Kathleen Walker,Mathematics,Arts,21,San Francisco,Music,4371.666666666667,112712.0
James Nelson,Nursing,Arts,21,New York,Gaming,3008.0,115729.0
Alexander Mathis,Psychology,Arts,21,Remote,Traveling,1256.0,64415.0
Jessica Kelly,Architecture,Law,19,San Francisco,Traveling,2613.0,52563.0
Veronica Morgan,Mathematics,Business,18,Houston,Gaming,2666.0,40711.0
Jack Krueger Jr.,Electrical Engineering,Health,25,Los Angeles,Gaming,3297.6666666666665,52389.0
Glenda Castillo,Architecture,Law,23,San Francisco,Traveling,3929.333333333333,64067.0
Bruce Woodard,Architecture,Engineering,19,New York,Reading,4596.833333333333,144199.0
Donald Rosales,Electrical Engineering,Law,21,Boston,Gaming,4668.5,55689.0
David Ingram,Computer Science,Law,19,Los Angeles,Gaming,4776.0,124817.0
Robert Jones,Law,Health,19,Los Angeles,Music,3761.0,117791.0
Jennifer Brewer,Philosophy,Law,22,Los Angeles,Gaming,3950.2,52357.0
Heather Harrington,Psychology,Arts,18,Boston,Reading,4234.0,89557.5
Katelyn Camacho,Chemistry,Science,25,Boston,Reading,3923.5,130238.4
Bobby Wilson,Computer Science,Health,20,San Francisco,Reading,3374.0,128994.8
Allison Martin,Psychology,Health,20,Los Angeles,Gaming,2824.5,127751.2
Nicole Martin,Chemistry,Health,18,Los Angeles,Music,2275.0,126507.6
Jennifer Phillips,Philosophy,Business,23,Houston,Music,1725.5,125264.0
Angela Kelley,Philosophy,Arts,18,San Francisco,Reading,1176.0,93220.0
